gameId,nationality,teamId,name,pId,PM,Starter,AS,BS,DR,FD,FG2A,FG2M,FG2P,FG3A,FG3M,FG3P,FGA,FGM,FTA,FTM,FTP,OR,PF,PTS,REB,ST,TO,EFF,FGIA,FGIM,FGIP,TP,mins,secs,10+ ppg,FGP,MP
114397,Czechia,886,Dominika Pencakova,396271,-11,TRUE,4,0,3,2,5,2,0.4,9,2,0.222,14,4,2,2,0.143,0,2,12,3,2,3,8,4,2,50,28:55,28,55,1,0.286,28.9
114397,Czechia,886,Ema Novakova,396274,-2,TRUE,1,0,4,1,3,0,0,0,0,NA,3,0,2,2,0.667,1,2,2,5,0,3,2,1,0,0,17:11,17,11,0,0,17.2
114397,Czechia,886,Ema Bartosova,396277,-7,TRUE,1,1,4,4,7,3,0.429,0,0,NA,7,3,2,2,0.286,3,3,8,7,0,3,10,6,3,50,24:50,24,50,0,0.429,24.8
114397,Czechia,886,Anezka Misikova,372423,-12,FALSE,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,-4,1,0,0,7:29,7,29,0,0,7.5
114397,Czechia,886,Tereza Sykorova,397449,-11,FALSE,0,0,3,2,2,2,1,0,0,NA,2,2,4,3,1.5,0,1,7,3,0,1,8,2,2,100,12:45,12,45,0,1,12.8
114397,Czechia,886,Linda Kotrcova,396282,-8,TRUE,2,0,1,1,5,1,0.2,1,0,0,6,1,0,0,0,0,3,2,1,1,4,-3,2,0,0,24:29,24,29,0,0.167,24.5
114397,Czechia,886,Martina Parizkova,396273,-7,FALSE,0,0,2,0,2,0,0,2,0,0,4,0,0,0,0,1,2,0,3,0,2,-3,2,0,0,7:49,7,49,0,0,7.8
114397,Czechia,886,Vendula Salakova,396272,-11,FALSE,1,0,1,3,3,1,0.333,2,0,0,5,1,4,1,0.2,2,0,3,3,1,0,1,2,1,50,17:26,17,26,0,0.2,17.4
114397,Czechia,886,Laura Marcolova,396279,-15,FALSE,1,0,0,1,1,1,1,1,0,0,2,1,0,0,0,0,2,2,0,0,1,1,1,1,100,11:41,11,41,0,0.5,11.7
114397,Czechia,886,Adela Ruzickova,397348,-5,FALSE,0,0,0,0,1,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,1,-2,1,0,0,6:25,6,25,0,0,6.4
114397,Czechia,886,Julie Prichystalova,396123,-8,FALSE,1,1,2,0,3,1,0.333,0,0,NA,3,1,0,0,0,1,3,2,3,0,0,5,3,1,33.3,11:0,11,0,0,0.333,11
114402,Slovenia,618,Zala Canzek,419440,4,FALSE,2,0,1,0,0,0,NA,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,6:2,6,2,0,0,6
114402,Slovenia,618,Julija Bukovec,397655,15,FALSE,1,0,1,0,0,0,NA,1,0,0,1,0,0,0,0,1,3,0,2,0,0,2,0,0,0,8:21,8,21,0,0,8.3
114402,Slovenia,618,Ines Fritz,397657,22,TRUE,3,0,1,3,3,2,0.667,1,0,0,4,2,2,0,0,2,2,4,3,1,1,6,3,2,66.7,26:16,26,16,0,0.5,26.3
114402,Slovenia,618,Anais Gobec,397658,14,TRUE,7,1,3,2,11,8,0.727,2,2,1,13,10,4,3,0.231,0,0,25,3,4,2,34,9,8,88.9,23:56,23,56,1,0.769,23.9
114402,Slovenia,618,Ota Pozin,372617,22,TRUE,1,1,3,2,1,1,1,5,3,0.6,6,4,2,2,0.333,1,0,13,4,2,2,17,0,0,0,30:19,30,19,1,0.667,30.3
114402,Slovenia,618,Ema Stavrov,372618,3,FALSE,2,0,3,1,5,2,0.4,2,1,0.5,7,3,2,0,0,3,3,7,6,2,3,8,4,1,25,12:46,12,46,0,0.429,12.8
114402,Slovenia,618,Marina Josipovic,397659,2,FALSE,1,1,1,1,5,2,0.4,2,0,0,7,2,2,1,0.143,0,2,5,1,0,1,1,5,2,40,13:23,13,23,0,0.286,13.4
114402,Slovenia,618,Ema Krzisnik,372611,8,FALSE,2,0,2,0,4,3,0.75,4,0,0,8,3,0,0,0,0,0,6,2,0,0,5,4,3,75,19:3,19,3,0,0.375,19
114402,Slovenia,618,Ema Lorbek,309685,0,FALSE,2,1,1,2,11,4,0.364,0,0,NA,11,4,3,2,0.182,1,2,10,2,3,0,10,10,4,40,20:37,20,37,1,0.364,20.6
114402,Slovenia,618,Hana Jerkovic,397662,0,FALSE,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0:0,0,0,0,NA,0
114402,Slovenia,618,Veronika Ferjancic,397656,15,TRUE,5,1,10,4,9,4,0.444,1,0,0,10,4,6,4,0.4,3,2,12,13,0,3,20,9,4,44.4,22:16,22,16,1,0.4,22.3
114402,Slovenia,618,Zala Mali,397661,30,TRUE,1,1,2,2,0,0,NA,2,1,0.5,2,1,2,1,0.5,2,3,4,4,2,1,9,0,0,0,17:1,17,1,0,0.5,17
114402,Colombia,40,Alisson Restrepo,381472,0,FALSE,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0:0,0,0,0,NA,0
114402,Colombia,40,Elba Escorcia,381474,-28,TRUE,2,1,5,2,4,1,0.25,1,0,0,5,1,2,2,0.4,3,0,4,8,1,1,11,2,1,50,28:20,28,20,0,0.2,28.3
114402,Colombia,40,Keren Bertel,357693,-9,TRUE,1,0,1,3,5,0,0,5,4,0.8,10,4,2,1,0.1,0,3,13,1,2,3,7,3,0,0,19:2,19,2,1,0.4,19
114402,Colombia,40,Maria Superlano,404766,-20,FALSE,3,0,0,4,9,5,0.556,5,1,0.2,14,6,3,0,0,0,1,13,0,0,3,2,6,3,50,24:17,24,17,1,0.429,24.3
114402,Colombia,40,Hannah Sofia Florez Perez,393968,-9,FALSE,0,3,2,1,3,0,0,0,0,NA,3,0,0,0,0,0,1,0,2,0,3,-1,2,0,0,14:15,14,15,0,0,14.2
114402,Colombia,40,Diocelin Zuniga Hurtado,404768,-14,TRUE,1,1,3,2,8,4,0.5,0,0,NA,8,4,3,0,0,1,1,8,4,0,2,5,8,4,50,20:30,20,30,0,0.5,20.5
114402,Colombia,40,Sara Murillo,381662,-14,FALSE,0,0,3,1,2,0,0,0,0,NA,2,0,0,0,0,1,2,0,4,0,1,1,1,0,0,13:50,13,50,0,0,13.8
114402,Colombia,40,Dayra Pedroza,404769,-1,FALSE,0,1,1,0,2,1,0.5,0,0,NA,2,1,0,0,0,1,0,2,2,0,0,4,2,1,50,11:36,11,36,0,0.5,11.6
114402,Colombia,40,Mariangel Serna,393403,-7,TRUE,3,0,0,0,2,1,0.5,1,0,0,3,1,0,0,0,0,2,2,0,1,3,1,2,1,50,15:43,15,43,0,0.333,15.7
114402,Colombia,40,Maria Mendez,381543,-8,FALSE,1,0,0,0,3,1,0.333,1,1,1,4,2,0,0,0,0,3,5,0,0,3,1,1,1,100,12:22,12,22,0,0.5,12.4
114402,Colombia,40,Maria Millan,381530,-9,FALSE,2,0,5,3,0,0,NA,5,3,0.6,5,3,2,2,0.4,2,2,11,7,1,0,19,0,0,0,20:16,20,16,1,0.6,20.3
114402,Colombia,40,Mariana Paz,393402,-16,TRUE,0,2,0,1,4,0,0,0,0,NA,4,0,2,1,0.25,1,2,1,1,1,1,-1,2,0,0,19:49,19,49,0,0,19.8
114404,Egypt,53,Hania  Hassabelnaby,398079,-5,TRUE,1,0,2,8,7,2,0.286,3,1,0.333,10,3,10,6,0.6,1,2,13,3,1,2,5,7,2,28.6,31:34,31,34,1,0.3,31.6
114404,Egypt,53,Dana Abdalaa,397558,0,FALSE,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0:0,0,0,0,NA,0
114404,Egypt,53,Fatma Abdella,398067,-18,TRUE,4,0,3,3,5,2,0.4,0,0,NA,5,2,2,0,0,0,2,4,3,0,6,0,5,2,40,33:42,33,42,0,0.4,33.7
114404,Egypt,53,Jodi  Abdalla,398080,-15,FALSE,1,0,4,4,5,1,0.2,1,0,0,6,1,0,0,0,1,4,2,5,0,0,3,5,1,20,28:30,28,30,0,0.167,28.5
114404,Egypt,53,Mariam Elshenawy,371622,-3,TRUE,1,0,6,2,6,1,0.167,0,0,NA,6,1,2,1,0.167,1,4,3,7,1,4,2,5,1,20,30:4,30,4,0,0.167,30.1
114404,Egypt,53,Hala Fetet,398133,-1,FALSE,0,0,0,0,3,1,0.333,0,0,NA,3,1,0,0,0,1,1,2,1,0,0,1,3,1,33.3,5:43,5,43,0,0.333,5.7
114404,Egypt,53,Joudi Elsayed,371623,1,FALSE,5,4,5,2,5,1,0.2,0,0,NA,5,1,4,0,0,0,4,2,5,1,3,6,5,1,20,19:2,19,2,0,0.2,19
114404,Egypt,53,Habiba Gamal Rizk,417067,0,FALSE,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0:0,0,0,0,NA,0
114404,Egypt,53,Leila  Eissa,398078,-9,TRUE,1,0,7,2,6,2,0.333,7,3,0.429,13,5,4,4,0.308,0,3,17,7,0,2,15,6,2,33.3,31:52,31,52,1,0.385,31.9
114404,Egypt,53,Habiba Soliman,398065,-2,FALSE,0,0,0,0,1,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,3:50,3,50,0,0,3.8
114404,Egypt,53,Zeina Amin,398059,-3,TRUE,0,1,2,1,5,2,0.4,0,0,NA,5,2,2,2,0.4,2,4,6,4,1,2,7,3,2,66.7,15:43,15,43,0,0.4,15.7
114404,Egypt,53,Sedra   Elshafey,398076,0,FALSE,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0:0,0,0,0,NA,0
114404,Italy,83,Olivia Lelli,370347,-5,FALSE,2,0,0,1,5,2,0.4,2,0,0,7,2,2,1,0.143,0,0,5,0,0,0,1,3,1,33.3,15:0,15,0,0,0.286,15
114404,Italy,83,Alessandra Padulo,368530,-2,FALSE,1,1,5,0,1,0,0,1,0,0,2,0,0,0,0,1,1,0,6,0,0,6,1,0,0,17:51,17,51,0,0,17.9
114404,Italy,83,Emilia Magni,342323,17,TRUE,2,0,1,5,3,1,0.333,1,1,1,4,2,10,4,1,1,5,9,2,1,2,4,2,1,50,21:54,21,54,0,0.5,21.9
114404,Italy,83,Isabel Hassan,342219,12,TRUE,0,0,6,5,8,3,0.375,8,3,0.375,16,6,7,2,0.125,7,2,17,13,3,2,16,5,3,60,30:40,30,40,1,0.375,30.7
114404,Italy,83,Sofia Zuccon,342693,-4,FALSE,1,0,9,1,3,1,0.333,2,0,0,5,1,2,2,0.4,1,1,4,10,1,1,11,3,1,33.3,19:16,19,16,0,0.2,19.3
114404,Italy,83,Anna Sablich,367475,19,FALSE,2,0,3,5,6,3,0.5,6,1,0.167,12,4,5,3,0.25,2,3,12,5,1,2,8,4,1,25,28:18,28,18,1,0.333,28.3
114404,Italy,83,Aisha Diagne,370372,8,TRUE,3,1,0,4,9,3,0.333,3,0,0,12,3,4,2,0.167,0,4,8,0,4,1,4,5,2,40,29:19,29,19,0,0.25,29.3
114404,Italy,83,Eleonora Tavella,390984,-3,FALSE,0,0,0,0,0,0,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1:41,1,41,0,0,1.7
114404,Italy,83,Martina Pasqualetti,369310,-1,FALSE,1,0,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,1,0,0,0,0,1,0,0,0,2:23,2,23,0,NA,2.4
114404,Italy,83,Mariana Nako Moni,369207,16,TRUE,2,0,0,3,6,1,0.167,0,0,NA,6,1,4,3,0.5,4,3,5,4,2,3,4,6,1,16.7,19:8,19,8,0,0.167,19.1
114404,Italy,83,Amelia Bianco Rossignoli,393427,-3,FALSE,1,0,1,0,0,0,NA,1,0,0,1,0,0,0,0,0,1,0,1,1,0,2,0,0,0,12:54,12,54,0,0,12.9
114404,Italy,83,Susanna Perego,330440,1,TRUE,0,0,1,0,1,0,0,0,0,NA,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1:36,1,36,0,0,1.6
114407,Canada,34,Lexi Wee,392597,2,FALSE,5,0,3,4,1,0,0,2,1,0.5,3,1,2,2,0.667,0,0,5,3,0,0,11,0,0,0,19:36,19,36,0,0.333,19.6
114407,Canada,34,Jordyn Nohr,368220,6,FALSE,2,0,1,0,3,1,0.333,1,0,0,4,1,0,0,0,1,2,2,2,0,0,3,1,0,0,8:19,8,19,0,0.25,8.3
114407,Canada,34,Samera Jeffers,416072,0,FALSE,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0:0,0,0,0,NA,0
114407,Canada,34,Portia Reisen,392599,12,TRUE,2,0,1,0,8,3,0.375,9,6,0.667,17,9,0,0,0,0,3,24,1,3,3,19,4,2,50,32:35,32,35,1,0.529,32.6
114407,Canada,34,Ashley Vande Ven,392595,10,TRUE,1,2,2,0,4,2,0.5,6,3,0.5,10,5,0,0,0,1,1,13,3,1,0,15,2,2,100,27:7,27,7,1,0.5,27.1
114407,Canada,34,Pippa Gibb,392593,-4,FALSE,2,0,0,0,1,1,1,5,1,0.2,6,2,0,0,0,0,0,5,0,2,2,3,1,1,100,13:45,13,45,0,0.333,13.8
114407,Canada,34,Avery Arije,342484,6,TRUE,4,0,3,1,3,2,0.667,2,0,0,5,2,0,0,0,0,2,4,3,0,1,7,2,1,50,16:42,16,42,0,0.4,16.7
114407,Canada,34,Grace Pongang,392596,-5,FALSE,1,1,6,2,3,1,0.333,0,0,NA,3,1,2,1,0.333,2,3,3,8,0,1,9,3,1,33.3,15:14,15,14,0,0.333,15.2
114407,Canada,34,Emerald Nnani,392588,10,TRUE,1,2,5,3,11,4,0.364,1,1,1,12,5,5,3,0.25,7,3,14,12,0,0,20,10,4,40,26:26,26,26,1,0.417,26.4
114407,Canada,34,Frances Vollett,392584,3,TRUE,2,1,5,2,10,4,0.4,4,1,0.25,14,5,2,2,0.143,3,2,13,8,0,3,12,10,4,40,32:8,32,8,1,0.357,32.1
114407,Canada,34,Sienna Morris,392594,5,FALSE,1,0,0,0,2,1,0.5,0,0,NA,2,1,0,0,0,1,1,2,1,0,1,2,2,1,50,8:8,8,8,0,0.5,8.1
114407,Canada,34,Gabrielle Fajemirokun,392589,0,FALSE,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0:0,0,0,0,NA,0
114407,New Zealand,113,Areta Kahura,373841,-1,FALSE,1,0,1,0,0,0,NA,4,3,0.75,4,3,0,0,0,0,1,9,1,0,0,10,0,0,0,14:10,14,10,0,0.75,14.2
114407,New Zealand,113,Charis Broughton,372748,-7,TRUE,5,0,1,1,4,2,0.5,5,1,0.2,9,3,0,0,0,1,0,7,2,1,0,9,4,2,50,18:45,18,45,0,0.333,18.8
114407,New Zealand,113,Imani Rasmussen,377527,-17,TRUE,0,0,4,5,12,5,0.417,0,0,NA,12,5,8,4,0.333,3,4,14,7,1,2,9,11,5,45.5,25:55,25,55,1,0.417,25.9
114407,New Zealand,113,Sinai Foai,413148,9,FALSE,1,0,0,0,1,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3:59,3,59,0,0,4
114407,New Zealand,113,Shamar Broughton,372749,2,FALSE,5,0,2,2,2,1,0.5,4,0,0,6,1,4,1,0.167,0,1,3,2,0,4,-2,2,1,50,16:54,16,54,0,0.167,16.9
114407,New Zealand,113,Ava Jones,373843,-17,TRUE,1,0,2,1,4,1,0.25,3,1,0.333,7,2,2,1,0.143,1,0,6,3,0,1,3,4,1,25,22:20,22,20,0,0.286,22.3
114407,New Zealand,113,Elisa Brown,392990,1,FALSE,3,0,0,0,2,0,0,1,1,1,3,1,0,0,0,1,0,3,1,0,0,5,2,0,0,5:36,5,36,0,0.333,5.6
114407,New Zealand,113,Emilia Ainley,372891,0,TRUE,3,4,7,4,8,5,0.625,0,0,NA,8,5,5,3,0.375,1,2,13,8,0,1,22,8,5,62.5,29:47,29,47,1,0.625,29.8
114407,New Zealand,113,Katie Moors,402764,-3,FALSE,0,1,2,1,3,2,0.667,0,0,NA,3,2,2,1,0.333,0,1,5,2,2,0,8,2,2,100,14:7,14,7,0,0.667,14.1
114407,New Zealand,113,Sienna Maurice,373648,-9,TRUE,4,0,3,0,1,0,0,3,1,0.333,4,1,0,0,0,0,1,3,3,0,3,4,1,0,0,22:11,22,11,0,0.25,22.2
114407,New Zealand,113,Madelin Eliadis,393077,3,FALSE,0,0,1,2,3,2,0.667,2,1,0.5,5,3,3,2,0.4,0,2,9,1,1,0,8,3,2,66.7,14:21,14,21,0,0.6,14.3
114407,New Zealand,113,Nahala Toeleiu,330556,-6,FALSE,3,1,2,1,3,2,0.667,0,0,NA,3,2,0,0,0,0,0,4,2,0,1,8,3,2,66.7,11:55,11,55,0,0.667,11.9
132952,USA,154,Morghan Reckley,393522,45,TRUE,9,0,3,1,3,2,0.667,3,0,0,6,2,0,0,0,1,0,4,4,3,3,13,1,1,100,21:22,21,22,0,0.333,21.4
132952,USA,154,Jazman Bailey,393401,30,FALSE,5,0,3,3,2,1,0.5,0,0,NA,2,1,4,3,1.5,1,1,5,4,1,3,10,2,1,50,19:24,19,24,0,0.5,19.4
132952,USA,154,Nation Williams,368603,33,FALSE,3,4,11,3,6,4,0.667,0,0,NA,6,4,2,2,0.333,4,1,10,15,1,1,30,3,2,66.7,20:18,20,18,1,0.667,20.3
132952,USA,154,Tatianna Griffin,393461,35,FALSE,2,0,3,3,4,2,0.5,6,3,0.5,10,5,5,4,0.4,1,1,17,4,1,1,17,2,0,0,19:28,19,28,1,0.5,19.5
132952,USA,154,Ivanna Wilson Manyacka,368604,16,TRUE,1,0,0,0,2,1,0.5,2,0,0,4,1,0,0,0,0,1,2,0,1,0,1,1,1,100,10:1,10,1,0,0.25,10
132952,USA,154,Micah Ojo,393521,32,TRUE,5,3,6,0,5,2,0.4,5,3,0.6,10,5,0,0,0,4,0,13,10,2,0,28,4,2,50,14:29,14,29,1,0.5,14.5
132952,USA,154,Maliya Hunter,393535,39,FALSE,2,0,3,2,8,6,0.75,1,0,0,9,6,0,0,0,4,0,12,7,0,1,17,4,3,75,21:1,21,1,1,0.667,21
132952,USA,154,Arianna Robinson,393523,32,FALSE,3,1,0,3,7,3,0.429,3,1,0.333,10,4,5,5,0.5,2,1,14,2,1,1,14,6,3,50,16:14,16,14,1,0.4,16.2
132952,USA,154,Olivia Jones,393519,44,TRUE,4,1,3,1,4,3,0.75,5,3,0.6,9,6,0,0,0,0,0,15,3,1,0,21,4,3,75,20:10,20,10,1,0.667,20.2
132952,USA,154,Eve Long,393520,39,TRUE,2,2,5,2,6,4,0.667,2,1,0.5,8,5,3,2,0.25,2,0,13,7,1,0,21,4,3,75,19:10,19,10,1,0.625,19.2
132952,USA,154,Nya Riak,417253,35,FALSE,3,1,2,2,2,2,1,5,1,0.2,7,3,2,0,0,1,1,7,3,0,1,7,2,2,100,18:23,18,23,0,0.429,18.4
132952,USA,154,Caroline Bradley,393404,0,FALSE,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0:0,0,0,0,NA,0
132952,Mexico,104,Jordan Martin,372198,-28,FALSE,1,1,0,0,6,2,0.333,1,0,0,7,2,0,0,0,3,5,4,3,1,1,4,4,2,50,16:11,16,11,0,0.286,16.2
132952,Mexico,104,Mariana Diaz,372202,-72,TRUE,1,0,4,3,6,2,0.333,7,3,0.429,13,5,3,1,0.077,0,1,14,4,2,5,6,3,1,33.3,37:23,37,23,1,0.385,37.4
132952,Mexico,104,Jimena Velazquez,372193,-59,TRUE,3,0,4,1,16,3,0.188,6,2,0.333,22,5,2,0,0,1,2,12,5,1,5,-3,14,3,21.4,34:12,34,12,1,0.227,34.2
132952,Mexico,104,Meredith Jaime,372364,-27,FALSE,0,0,1,0,2,0,0,2,0,0,4,0,0,0,0,0,1,0,1,0,1,-4,2,0,0,13:13,13,13,0,0,13.2
132952,Mexico,104,Ivanna Olalde,393870,-28,FALSE,2,0,3,0,4,0,0,0,0,NA,4,0,0,0,0,4,4,0,7,1,1,5,1,0,0,18:0,18,0,0,0,18
132952,Mexico,104,Aislin Tamez,372195,0,FALSE,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0:0,0,0,0,NA,0
132952,Mexico,104,Andrea Lopez,393997,-14,FALSE,0,0,0,0,0,0,NA,1,0,0,1,0,0,0,0,0,1,0,0,0,2,-3,0,0,0,8:42,8,42,0,0,8.7
132952,Mexico,104,Yania Valverde,372209,-38,TRUE,1,0,1,0,6,1,0.167,0,0,NA,6,1,0,0,0,2,2,2,3,0,2,-1,3,0,0,17:20,17,20,0,0.167,17.3
132952,Mexico,104,Isamar Rumbo,372250,-45,TRUE,2,0,1,1,1,0,0,5,0,0,6,0,0,0,0,1,1,0,2,0,2,-4,1,0,0,20:14,20,14,0,0,20.2
132952,Mexico,104,Isabella Martinez,393869,-11,FALSE,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,6:16,6,16,0,NA,6.3
132952,Mexico,104,Marisol Gomez,372249,-36,TRUE,0,0,2,1,7,2,0.286,0,0,NA,7,2,2,0,0,1,2,4,3,0,0,0,3,1,33.3,19:32,19,32,0,0.286,19.5
132952,Mexico,104,Samantha Patino,372191,-22,FALSE,1,0,1,0,1,0,0,0,0,NA,1,0,0,0,0,1,1,0,2,0,0,2,1,0,0,8:57,8,57,0,0,8.9
132954,Latvia,610,Jelizaveta Naidjonova,396485,-9,FALSE,4,1,0,2,13,7,0.538,2,0,0,15,7,2,1,0.067,1,2,15,1,1,4,9,12,7,58.3,23:2,23,2,1,0.467,23
132954,Latvia,610,Enija Brokane,372580,-9,FALSE,1,0,3,0,1,1,1,0,0,NA,1,1,0,0,0,0,1,2,3,0,1,5,0,0,0,11:50,11,50,0,1,11.8
132954,Latvia,610,Adele Priedite,396478,1,FALSE,5,0,2,0,3,2,0.667,1,0,0,4,2,0,0,0,0,2,4,2,0,2,7,3,2,66.7,18:23,18,23,0,0.5,18.4
132954,Latvia,610,Monta Culkstena,396459,-14,TRUE,2,0,0,0,5,3,0.6,0,0,NA,5,3,0,0,0,2,3,6,2,3,2,9,5,3,60,23:14,23,14,0,0.6,23.2
132954,Latvia,610,Melanija Reicela Lagunovica,418628,0,FALSE,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0:0,0,0,0,NA,0
132954,Latvia,610,Marta Arsentjeva,418536,-8,TRUE,1,0,0,0,1,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,1,-1,1,0,0,5:7,5,7,0,0,5.1
132954,Latvia,610,Patricija Tikmere,396482,-12,TRUE,0,0,2,4,9,3,0.333,0,0,NA,9,3,3,3,0.333,1,2,9,3,1,3,4,7,3,42.9,24:34,24,34,0,0.333,24.6
132954,Latvia,610,Darina Ivanova,418540,-11,FALSE,2,0,3,2,2,0,0,0,0,NA,2,0,2,1,0.5,1,2,1,4,0,1,3,2,0,0,15:26,15,26,0,0,15.4
132954,Latvia,610,Laura Kikuste,417640,7,FALSE,0,0,1,0,0,0,NA,3,0,0,3,0,0,0,0,1,0,0,2,0,1,-2,0,0,0,4:42,4,42,0,0,4.7
132954,Latvia,610,Evelina Sirsnina,396481,-26,TRUE,1,0,0,1,8,3,0.375,2,2,1,10,5,0,0,0,1,2,12,1,1,2,8,7,3,42.9,25:37,25,37,1,0.5,25.6
132954,Latvia,610,Madara Sakalova,418538,-16,FALSE,0,0,3,1,3,0,0,0,0,NA,3,0,0,0,0,1,1,0,4,0,2,-1,3,0,0,16:30,16,30,0,0,16.5
132954,Latvia,610,Sarlote Skrebele,372649,-18,TRUE,3,0,3,8,6,3,0.5,6,0,0,12,3,7,5,0.417,1,1,11,4,2,0,9,6,3,50,31:35,31,35,1,0.25,31.6
132954,People 's Republic of China,39,Xuan Sun,398033,23,TRUE,9,0,5,1,3,1,0.333,4,1,0.25,7,2,2,1,0.143,1,3,6,6,2,1,16,3,1,33.3,28:39,28,39,0,0.286,28.6
132954,People 's Republic of China,39,Xinyue Wang,417553,-5,FALSE,0,0,0,0,1,1,1,0,0,NA,1,1,0,0,0,0,0,2,0,0,1,1,0,0,0,5:18,5,18,0,1,5.3
132954,People 's Republic of China,39,Yu Jia,417551,15,FALSE,1,0,1,0,3,3,1,3,1,0.333,6,4,0,0,0,5,3,9,6,0,2,12,2,2,100,27:56,27,56,0,0.667,27.9
132954,People 's Republic of China,39,Ruoyan Sun,398031,-5,FALSE,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,4:9,4,9,0,NA,4.2
132954,People 's Republic of China,39,Ying Feng,417550,5,FALSE,2,1,1,0,1,1,1,0,0,NA,1,1,0,0,0,0,2,2,1,0,0,6,0,0,0,7:12,7,12,0,1,7.2
132954,People 's Republic of China,39,Mengjie Wu,417555,3,TRUE,2,1,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,2,4,0,2,1,1,5,0,0,0,14:42,14,42,0,NA,14.7
132954,People 's Republic of China,39,Yuanshan Li,398035,28,TRUE,4,1,1,6,5,5,1,16,4,0.25,21,9,9,6,0.286,2,1,28,3,3,3,21,4,4,100,36:5,36,5,1,0.429,36.1
132954,People 's Republic of China,39,Hanyun Sun,397968,33,TRUE,3,3,4,7,13,5,0.385,8,2,0.25,21,7,7,5,0.238,1,2,21,5,0,2,14,13,5,38.5,32:4,32,4,1,0.333,32.1
132954,People 's Republic of China,39,Yunshu Pang,398029,31,TRUE,3,2,11,1,12,7,0.583,0,0,NA,12,7,2,1,0.083,4,2,15,15,3,1,31,12,7,58.3,33:37,33,37,1,0.583,33.6
132954,People 's Republic of China,39,Yatong Tang,398037,-8,FALSE,0,0,0,0,0,0,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-2,0,0,0,6:23,6,23,0,0,6.4
132954,People 's Republic of China,39,Jiayi Wan,417552,-5,FALSE,0,0,1,1,2,0,0,0,0,NA,2,0,2,0,0,0,0,0,1,0,0,-3,2,0,0,3:55,3,55,0,0,3.9
132954,People 's Republic of China,39,Yiming Wang,417554,0,FALSE,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0:0,0,0,0,NA,0
132953,Australia,16,Jay Sebasio,413854,-7,FALSE,1,0,2,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,1,1,0,0,11:21,11,21,0,0,11.3
132953,Australia,16,Daisy Hocking,374917,-14,FALSE,2,0,1,0,2,1,0.5,1,0,0,3,1,0,0,0,2,0,2,3,1,1,5,1,1,100,15:19,15,19,0,0.333,15.3
132953,Australia,16,Isabel Smith,375151,39,TRUE,4,1,1,5,7,2,0.286,4,2,0.5,11,4,7,5,0.455,1,0,15,2,1,1,13,7,2,28.6,22:30,22,30,1,0.364,22.5
132953,Australia,16,Olivia Olechnowicz,375153,28,TRUE,3,0,2,5,2,1,0.5,4,2,0.5,6,3,4,3,0.5,0,0,11,2,3,2,13,2,1,50,15:51,15,51,1,0.5,15.8
132953,Australia,16,Jade Sherrington,374416,7,FALSE,1,0,0,1,1,0,0,3,0,0,4,0,2,2,0.5,0,1,2,0,0,2,-3,1,0,0,18:26,18,26,0,0,18.4
132953,Australia,16,Jasmine Jones,397715,1,FALSE,2,0,3,0,1,1,1,4,1,0.25,5,2,0,0,0,0,1,5,3,1,1,7,1,1,100,16:23,16,23,0,0.4,16.4
