date,gameId,name,team,nationality,PTS,REB,OR,DR,AS,ST,BS,PF,FD,FTM,FGA,FGM,FG3M,TO,MP,PM,off_net,def_net,stocks,starter,WL,WL_raw,corner3m,abovebk3m,rim_makes,midrange_makes,fb_pts,putback_pts
2026-07-19,132979,Yu Jia,CHN,People 's Republic of China,0,3,0,3,0,0,0,2,0,0,2,0,0,1,18,-10,-8.4,-1.6,0,TRUE,-15,-15,0,0,0,0,0,0
2026-07-19,132979,Ruoyan Sun,CHN,People 's Republic of China,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.5,-2,-1.7,-0.3,0,FALSE,-15,-15,0,0,0,0,0,0
2026-07-19,132979,Ying Feng,CHN,People 's Republic of China,0,0,0,0,2,1,0,0,0,0,2,0,0,0,4.8,-1,-0.8,-0.2,1,FALSE,-15,-15,0,0,0,0,0,0
2026-07-19,132979,Mengjie Wu,CHN,People 's Republic of China,11,8,5,3,1,1,0,5,3,3,7,4,0,4,23.9,-7,-5.9,-1.1,1,FALSE,-15,-15,0,0,4,0,2,2
2026-07-19,132979,Yuanshan Li,CHN,People 's Republic of China,13,2,1,1,1,2,0,1,2,3,21,5,0,1,36.2,-11,-9.3,-1.7,2,TRUE,-15,-15,0,0,1,1,4,2
2026-07-19,132979,Hanyun Sun,CHN,People 's Republic of China,14,4,2,2,3,0,0,1,1,0,19,6,2,4,26.5,-14,-11.8,-2.2,0,FALSE,-15,-15,1,1,3,0,0,2
2026-07-19,132979,Yunshu Pang,CHN,People 's Republic of China,10,9,3,6,1,5,0,4,4,2,8,4,0,1,30.3,-1,-0.8,-0.2,5,FALSE,-15,-15,0,0,2,0,2,4
2026-07-19,132979,Yatong Tang,CHN,People 's Republic of China,3,2,1,1,0,0,0,4,0,0,1,1,1,0,8.8,-12,-10.1,-1.9,0,TRUE,-15,-15,0,1,0,0,0,0
2026-07-19,132979,Jiayi Wan,CHN,People 's Republic of China,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,-3,-2.5,-0.5,0,TRUE,-15,-15,0,0,0,0,0,0
2026-07-19,132979,Areta Kahura,NZL,New Zealand,0,0,0,0,1,0,0,0,0,0,3,0,0,0,11,-4,-0.6,-3.4,0,FALSE,+15,15,0,0,0,0,0,0
2026-07-19,132979,Charis Broughton,NZL,New Zealand,9,2,0,2,2,1,0,0,2,1,6,3,2,2,17.6,8,1.3,6.7,1,TRUE,+15,15,1,1,0,1,0,0
2026-07-19,132979,Imani Rasmussen,NZL,New Zealand,13,8,2,6,1,1,1,4,4,5,11,4,0,1,24,13,2,11,2,TRUE,+15,15,0,0,3,1,0,0
2026-07-19,132979,Sinai Foai,NZL,New Zealand,4,1,0,1,0,1,0,0,1,0,5,2,0,0,10.3,-3,-0.5,-2.5,1,FALSE,+15,15,0,0,1,1,0,0
2026-07-19,132979,Shamar Broughton,NZL,New Zealand,8,3,2,1,6,1,0,0,3,3,7,2,1,3,19.1,11,1.7,9.3,1,FALSE,+15,15,0,1,1,0,0,2
2026-07-19,132979,Ava Jones,NZL,New Zealand,5,5,3,2,3,0,0,1,1,0,3,2,1,0,20.4,16,2.5,13.5,0,TRUE,+15,15,1,0,1,0,0,0
2026-07-19,132979,Elisa Brown,NZL,New Zealand,4,0,0,0,3,0,0,1,1,0,4,2,0,3,10.2,3,0.5,2.5,0,FALSE,+15,15,0,0,2,0,2,0
2026-07-19,132979,Emilia Ainley,NZL,New Zealand,20,17,7,10,0,0,0,1,3,4,11,8,0,1,25.7,9,1.4,7.6,0,TRUE,+15,15,0,0,6,0,0,8
2026-07-19,132979,Katie Moors,NZL,New Zealand,2,3,0,3,1,1,1,0,0,0,3,1,0,2,13.7,9,1.4,7.6,2,FALSE,+15,15,0,0,0,0,0,0
2026-07-19,132979,Sienna Maurice,NZL,New Zealand,4,3,0,3,1,1,0,0,2,2,6,1,0,2,20.4,9,1.4,7.6,1,TRUE,+15,15,0,0,1,0,2,0
2026-07-19,132979,Madelin Eliadis,NZL,New Zealand,3,2,1,1,0,0,0,1,0,0,1,1,1,1,10.2,3,0.5,2.5,0,FALSE,+15,15,1,0,0,0,0,0
2026-07-19,132979,Nahala Toeleiu,NZL,New Zealand,4,2,1,1,1,1,1,2,1,0,4,2,0,2,17.4,1,0.2,0.8,2,FALSE,+15,15,0,0,2,0,0,2
2026-07-19,132980,Lexi Wee,CAN,Canada,3,2,1,1,1,1,0,1,2,0,5,1,1,0,16.8,-3,-2.2,-0.8,1,FALSE,-7,-7,1,0,0,0,0,0
2026-07-19,132980,Jordyn Nohr,CAN,Canada,2,1,1,0,2,0,0,1,0,0,2,1,0,0,10.9,4,3,1,0,FALSE,-7,-7,0,0,1,0,2,2
2026-07-19,132980,Portia Reisen,CAN,Canada,4,2,0,2,6,1,0,2,1,0,6,2,0,5,30.4,-8,-6,-2,1,TRUE,-7,-7,0,0,2,0,0,0
2026-07-19,132980,Ashley Vande Ven,CAN,Canada,20,4,0,4,0,0,1,3,3,1,15,8,3,1,32.4,-10,-7.5,-2.5,1,TRUE,-7,-7,0,3,4,0,0,0
2026-07-19,132980,Avery Arije,CAN,Canada,13,4,2,2,3,0,0,2,3,2,19,5,1,2,33.5,-11,-8.2,-2.8,0,TRUE,-7,-7,0,1,2,2,0,0
2026-07-19,132980,Grace Pongang,CAN,Canada,4,11,2,9,0,1,4,1,1,0,5,2,0,1,27.1,4,3,1,5,FALSE,-7,-7,0,0,2,0,0,2
2026-07-19,132980,Emerald Nnani,CAN,Canada,3,5,0,5,0,1,1,2,2,1,4,1,0,0,16.1,-7,-5.2,-1.8,2,TRUE,-7,-7,0,0,0,0,0,0
2026-07-19,132980,Frances Vollett,CAN,Canada,8,6,3,3,1,1,1,1,1,2,11,2,2,1,32.8,-4,-3,-1,2,TRUE,-7,-7,1,1,0,0,0,0
2026-07-19,132980,Jay Sebasio,AUS,Australia,8,2,2,0,1,0,0,0,1,0,5,4,0,0,10.2,-1,-0.3,-0.7,0,FALSE,+7,7,0,0,3,0,2,2
2026-07-19,132980,Daisy Hocking,AUS,Australia,0,3,0,3,0,0,0,1,0,0,0,0,0,0,8.8,-1,-0.3,-0.7,0,FALSE,+7,7,0,0,0,0,0,0
2026-07-19,132980,Isabel Smith,AUS,Australia,13,4,3,1,1,1,0,3,3,3,14,4,2,2,22.7,-2,-0.5,-1.5,1,TRUE,+7,7,0,2,1,0,0,0
2026-07-19,132980,Olivia Olechnowicz,AUS,Australia,14,7,3,4,1,3,0,2,4,3,12,4,3,1,30.6,6,1.5,4.5,3,TRUE,+7,7,1,2,1,0,0,0
2026-07-19,132980,Jade Sherrington,AUS,Australia,3,4,0,4,1,0,1,0,0,0,3,1,1,3,15.9,3,0.8,2.2,1,FALSE,+7,7,1,0,0,0,0,0
2026-07-19,132980,Jasmine Jones,AUS,Australia,0,2,0,2,1,1,0,0,0,0,5,0,0,0,13.1,11,2.8,8.2,1,FALSE,+7,7,0,0,0,0,0,0
2026-07-19,132980,Sophie Richardson,AUS,Australia,5,2,0,2,3,0,1,2,1,0,8,2,1,1,18.5,3,0.8,2.2,1,FALSE,+7,7,0,1,1,0,0,0
2026-07-19,132980,Madison Ryan,AUS,Australia,15,8,2,6,4,0,0,1,2,2,15,6,1,2,31.7,4,1,3,0,TRUE,+7,7,1,0,5,0,2,2
2026-07-19,132980,Lily Mapp,AUS,Australia,0,1,0,1,1,0,0,0,0,0,0,0,0,0,6.5,6,1.5,4.5,0,FALSE,+7,7,0,0,0,0,0,0
2026-07-19,132980,Matilda Trout,AUS,Australia,4,8,4,4,3,1,0,2,1,2,1,1,0,2,24.6,4,1,3,1,TRUE,+7,7,0,0,0,1,0,0
2026-07-19,132980,Jemyma Manyok,AUS,Australia,2,4,1,3,1,1,5,2,1,0,4,1,0,0,17.5,2,0.5,1.5,6,TRUE,+7,7,0,0,1,0,0,0
2026-07-19,132981,Morghan Reckley,USA,USA,9,0,0,0,5,0,0,2,5,4,2,2,1,5,23.8,5,1.8,3.2,0,TRUE,+9,9,1,0,0,1,0,0
2026-07-19,132981,Jazman Bailey,USA,USA,0,0,0,0,0,0,0,2,1,0,0,0,0,1,7.8,2,0.7,1.3,0,FALSE,+9,9,0,0,0,0,0,0
2026-07-19,132981,Nation Williams,USA,USA,10,10,4,6,0,2,3,2,2,2,10,4,0,3,18.6,4,1.4,2.6,5,FALSE,+9,9,0,0,3,1,0,2
2026-07-19,132981,Tatianna Griffin,USA,USA,0,2,1,1,0,0,1,1,1,0,3,0,0,0,9.4,-5,-1.8,-3.2,1,FALSE,+9,9,0,0,0,0,0,0
2026-07-19,132981,Ivanna Wilson Manyacka,USA,USA,9,10,1,9,3,1,1,5,3,4,7,2,1,3,21.8,13,4.6,8.4,2,TRUE,+9,9,0,1,0,1,0,0
2026-07-19,132981,Micah Ojo,USA,USA,20,4,3,1,2,2,2,2,2,1,10,8,3,2,32,16,5.6,10.4,4,TRUE,+9,9,2,1,3,1,2,2
2026-07-19,132981,Arianna Robinson,USA,USA,14,2,1,1,1,1,0,0,5,6,7,4,0,1,17.2,0,0,0,1,FALSE,+9,9,0,0,3,0,0,2
2026-07-19,132981,Olivia Jones,USA,USA,8,4,1,3,2,1,0,0,6,4,6,2,0,3,31.4,9,3.2,5.8,1,TRUE,+9,9,0,0,2,0,2,0
2026-07-19,132981,Eve Long,USA,USA,6,3,1,2,1,0,1,5,3,4,4,1,0,3,24,5,1.8,3.2,1,TRUE,+9,9,0,0,1,0,0,0
2026-07-19,132981,Caroline Bradley,USA,USA,6,9,2,7,0,0,1,0,1,2,4,2,0,0,13.9,-4,-1.4,-2.6,1,FALSE,+9,9,0,0,2,0,0,2
2026-07-19,132981,Paula Valenzuela,ESP,Spain,9,0,0,0,1,0,0,5,1,4,6,2,1,1,28.5,-11,-7.1,-3.9,0,TRUE,-9,-9,0,1,1,0,0,0
2026-07-19,132981,Isabel Hernandez,ESP,Spain,28,4,1,3,4,8,0,2,3,1,29,12,3,5,31,-9,-5.8,-3.2,8,TRUE,-9,-9,0,3,6,1,8,0
2026-07-19,132981,Carla Cherry,ESP,Spain,6,3,1,2,2,0,0,1,3,2,11,2,0,1,21.8,1,0.6,0.4,0,FALSE,-9,-9,0,0,2,0,0,0
2026-07-19,132981,Sarai Teijeira,ESP,Spain,0,2,1,1,0,0,1,2,1,0,2,0,0,0,6.7,-9,-5.8,-3.2,1,FALSE,-9,-9,0,0,0,0,0,0
2026-07-19,132981,Trinity Ezeanatogu,ESP,Spain,9,3,1,2,0,2,0,5,1,1,11,4,0,2,26.2,5,3.2,1.8,2,TRUE,-9,-9,0,0,4,0,2,0
2026-07-19,132981,Elizabeth Abubakar,ESP,Spain,0,2,2,0,1,0,1,4,2,0,1,0,0,2,19.2,-10,-6.5,-3.5,1,FALSE,-9,-9,0,0,0,0,0,0
2026-07-19,132981,Amelia Alonso,ESP,Spain,14,11,8,3,2,0,0,5,4,2,16,6,0,0,28.8,1,0.6,0.4,0,TRUE,-9,-9,0,0,4,0,2,0
2026-07-19,132981,Ana Maria Hernanz,ESP,Spain,5,5,1,4,1,0,0,3,4,0,6,2,1,2,28.1,-5,-3.2,-1.8,0,FALSE,-9,-9,0,1,1,0,2,0
2026-07-19,132981,Anna Smykovskaia,ESP,Spain,2,5,4,1,4,1,0,2,0,0,4,1,0,0,9.4,-6,-3.9,-2.1,1,TRUE,-9,-9,0,0,1,0,0,0
