gameId,pId,PM,Starter,AS,BS,DR,FD,FG2A,FG2M,FG2P,FG3A,FG3M,FG3P,FGA,FGM,FTA,FTM,FTP,OR,PF,PTS,REB,ST,TO,EFF,FGIA,FGIM,FGIP,TP,teamId,nationality,uniformNumber,name,10+ ppg,FGP,mins,secs,MP
135072,272478,-7,True,1,0,7,1,0,0,,1,0,0.0,1,0,0,0,,2,2,0,9,2,2,9,0,0,0.0,21:16,134,Senegal,10.0,Fanta Gassama,0,0.0,21,16,21.3
135072,273042,1,True,3,1,2,7,11,6,0.545,7,2,0.286,18,8,8,7,0.875,0,2,25,2,2,4,18,8,5,62.5,38:38,134,Senegal,8.0,Cierra Dillard,1,0.444,38,38,38.6
135072,278227,-8,True,4,0,1,0,6,0,0.0,0,0,,6,0,0,0,,3,1,0,4,0,0,2,5,0,0.0,16:13,134,Senegal,7.0,Sabou Gueye,0,0.0,16,13,16.2
135072,203560,-3,False,1,0,0,0,3,1,0.333,1,0,0.0,4,1,0,0,,0,1,2,0,0,0,0,3,1,33.3,7:57,134,Senegal,4.0,Maty Fall,0,0.25,7,57,8.0
135071,342479,-2,False,1,0,0,0,0,0,,2,1,0.5,2,1,0,0,,1,1,3,1,0,1,3,0,0,0.0,5:36,34,Canada,30.0,Cearah Parchment,0,0.5,5,36,5.6
135071,250669,2,False,2,0,1,0,0,0,,0,0,,0,0,0,0,,0,2,0,1,1,2,2,0,0,0.0,8:45,34,Canada,25.0,Faith Dut,0,,8,45,8.8
135071,368225,5,False,1,0,2,0,2,0,0.0,3,1,0.333,5,1,0,0,,1,0,3,3,0,0,3,2,0,0.0,11:15,34,Canada,23.0,Avery Howell,0,0.2,11,15,11.2
135071,161433,6,True,2,1,3,0,6,3,0.5,0,0,,6,3,0,0,,0,3,6,3,1,3,7,4,3,75.0,25:39,34,Canada,14.0,Kayla Alexander,0,0.5,25,39,25.6
135071,320676,4,True,3,0,6,3,5,3,0.6,14,3,0.214,19,6,2,2,1.0,3,1,17,9,1,3,14,5,3,60.0,35:58,34,Canada,12.0,Syla Swords,1,0.316,35,58,36.0
135071,318775,5,True,1,0,2,4,9,5,0.556,3,1,0.333,12,6,6,4,0.667,0,1,17,2,0,3,9,5,4,80.0,25:4,34,Canada,10.0,Jasmine Bascoe,1,0.5,25,4,25.1
135071,172742,10,True,3,0,7,3,3,1,0.333,1,1,1.0,4,2,2,2,1.0,4,2,7,11,1,1,19,3,1,33.3,28:33,34,Canada,9.0,Yvonne Ejim,0,0.5,28,33,28.6
135071,266912,-4,False,0,0,1,0,0,0,,2,1,0.5,2,1,0,0,,2,0,3,3,0,0,5,0,0,0.0,11:27,34,Canada,8.0,Tara Wallack,0,0.5,11,27,11.4
135071,217051,3,False,3,0,1,2,1,1,1.0,0,0,,1,1,4,2,0.5,0,1,4,1,0,1,5,1,1,100.0,10:13,34,Canada,7.0,Shaina Pellington,0,1.0,10,13,10.2
135071,188714,0,True,1,0,2,4,3,0,0.0,1,1,1.0,4,1,5,3,0.6,0,0,6,2,0,0,4,3,0,0.0,16:32,34,Canada,4.0,Sami Hill,0,0.25,16,32,16.5
135071,297698,-5,False,0,0,4,0,0,0,,3,0,0.0,3,0,0,0,,1,0,0,5,0,0,2,0,0,0.0,13:54,34,Canada,3.0,Delaney Gibb,0,0.0,13,54,13.9
135071,369879,6,False,0,1,2,0,2,2,1.0,0,0,,2,2,0,0,,0,0,4,2,0,2,5,2,2,100.0,7:4,34,Canada,1.0,Agot Makeer,0,1.0,7,4,7.1
135071,317694,-1,False,2,1,1,0,3,1,0.333,6,2,0.333,9,3,0,0,,1,1,8,2,2,2,7,2,1,50.0,22:13,104,Mexico,33.0,Destiny Pitts,0,0.333,22,13,22.2
135071,268451,-11,True,1,0,5,1,3,1,0.333,5,1,0.2,8,2,0,0,,0,3,5,5,1,2,4,3,1,33.3,26:28,104,Mexico,31.0,Mayra Gil,0,0.25,26,28,26.5
135071,227780,1,False,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0:0,104,Mexico,29.0,Angela Carrasco,0,,0,0,0.0
135071,302969,-4,False,0,0,0,0,0,0,,2,1,0.5,2,1,0,0,,0,1,3,0,0,1,1,0,0,0.0,5:30,104,Mexico,27.0,Loriette Maciel,0,0.5,5,30,5.5
135071,213361,-16,True,2,0,0,2,8,4,0.5,2,0,0.0,10,4,0,0,,0,2,8,0,1,0,5,3,2,66.7,29:27,104,Mexico,22.0,Hazel Ramirez,0,0.4,29,27,29.4
135071,268375,8,False,0,0,0,1,1,1,1.0,0,0,,1,1,0,0,,0,1,2,0,0,0,2,1,1,100.0,14:50,104,Mexico,18.0,Morelia Chavez,0,1.0,14,50,14.8
